toolname,answer_id,question_id,comment_count,creation_date,is_accepted,last_activity_date,owner_reputation,owner_id,score,body
Zipkin,63987464,60023762,0,"2020/09/21, 09:54:36",False,"2021/03/27, 13:21:49",1,13026705,0,"<p>Your application starts in Tomcat Server but Zipkin use another server but i dont know that name , i include this code to spring boot starter web dependecy for ignore tomcat server</p>
<pre><code>&lt;dependency&gt;
            &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
            &lt;artifactId&gt;spring-boot-starter-web&lt;/artifactId&gt;
            &lt;exclusions&gt;
                &lt;exclusion&gt;
                    &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
                    &lt;artifactId&gt;spring-boot-starter-tomcat&lt;/artifactId&gt;
                &lt;/exclusion&gt;
            &lt;/exclusions&gt;
&lt;/dependency&gt;
</code></pre>
<p>This worked for me try it</p>
"
Zipkin,59544246,59444729,0,"2019/12/31, 14:36:17",True,"2019/12/31, 19:46:58",3932,1371995,1,"<p>I have tested this with the official <a href=""https://github.com/census-instrumentation/opencensus-node/tree/master/examples/express"" rel=""nofollow noreferrer"">opencensus-node</a> example at github.</p>

<h1>Problem 1:</h1>

<blockquote>
  <p>Zipkin UI displays 2 spans with same name MyApplication(see image),
  but expected 2 different span names</p>
</blockquote>

<p>Just to be clear, <code>MyApplication</code> is the service name you set in your app.js, and the span names are those which you selected on the image <code>/service1</code>, <code>/service1</code>, <code>/external_service_2</code>.</p>

<p>I think this is the intended behavior, you got one service (<code>MyApplication</code>), a root span (<code>/service1</code>) and a child span (<code>/external_service_2</code>).
If you got multiple services connected to the same Zipkin server then you'll have multiple names for the services.</p>

<p><a href=""https://i.stack.imgur.com/g3PnG.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/g3PnG.png"" alt=""OpenCensus example""></a></p>

<p><strong>From the Zipkin's <a href=""https://zipkin.io/pages/instrumenting.html"" rel=""nofollow noreferrer"">documentation</a>:</strong></p>

<p><strong>Span</strong></p>

<p>A set of Annotations and BinaryAnnotations that correspond to a particular RPC. Spans contain identifying information such as traceId, spanId, parentId, and RPC name.</p>

<p><strong>Trace</strong></p>

<p>A set of spans that share a single root span. Traces are built by collecting all Spans that share a traceId. The spans are then arranged in a tree based on spanId and parentId thus providing an overview of the path a request takes through the system.</p>

<h1>Problem 2:</h1>

<blockquote>
  <p>As far Zipkin UI displays 2 spans with same name, service dependencies
  page contains one Service only(see image)</p>
</blockquote>

<p>Again, this is the intended behavior, since you got only one service and the external request you made goes through it.</p>

<h1>Change span names:</h1>

<p>If you mean the framed names on the first image, at the top it shows only the root span you clicked on the previous screen.
However, you can write custom span names after a little change in your code.</p>

<p>From the <a href=""https://opencensus.io/quickstart/nodejs/tracing"" rel=""nofollow noreferrer"">tracing documentation</a> (with your code):</p>

<pre><code>const options = {
  url: `${ZIPKIN_ENDPOINT}/api/v2/spans`,
  serviceName: 'MyApplication'
}
const tracer = tracing.start({samplingRate: 1}).tracer;
tracer.registerSpanEventListener(new zipkin.ZipkinTraceExporter(options));
</code></pre>

<p>Now you can use <code>tracer.startRootSpan</code>, I used it in the express sample with a request:</p>

<pre><code>tracer.startRootSpan({name: 'main'}, rootSpan =&gt; {
  rp('http://localhost:3000/sample').then(data =&gt; {
    res.send(data);
    rootSpan.end();
  }, err =&gt; {
    console.error(`${err.message}`);
    rootSpan.end();
  });
});
</code></pre>

<p>A span must be closed.</p>

<p>For more information, check the <a href=""https://github.com/census-instrumentation/opencensus-node/blob/master/packages/opencensus-core/test/test-tracer.ts"" rel=""nofollow noreferrer"">test file</a> of the tracer.</p>
"
Zipkin,38537987,35215821,0,"2016/07/23, 06:56:00",False,"2016/07/23, 06:56:00",762,1227937,0,"<p>The best way to ask for a feature is using github issues.</p>

<p>To add a new transport such as RabbitMQ, you'd have to affect Brave (reporter) and Zipkin (collector)</p>

<p><a href=""https://github.com/openzipkin/zipkin/issues"" rel=""nofollow"">https://github.com/openzipkin/zipkin/issues</a>
<a href=""https://github.com/openzipkin/brave/issues"" rel=""nofollow"">https://github.com/openzipkin/brave/issues</a></p>
"
Zipkin,16981952,16981751,0,"2013/06/07, 13:29:08",True,"2018/10/17, 13:15:26",18596,69875,1,"<p>It's not suitable, Zipkin is about tracing in distributed systems. I would say you would want something like a profiler, such as <a href=""http://visualvm.java.net/"" rel=""nofollow noreferrer"">Visual VM</a>,  - free and included with the JDK, or <a href=""http://www.yourkit.com/"" rel=""nofollow noreferrer"">YourKit</a>. Other profilers are available.</p>
"
Zipkin,18345991,16981751,0,"2013/08/21, 01:31:07",False,"2013/08/21, 01:31:07",60071,298389,1,"<p>No, it <strong>is not suitable at all</strong>. Why? Because the architecture of Zipkin have multiple levels of indirection: you have to send your spans into collector service and even if collector is running on your own machine there is a huge overhead -- imagine you are traveling from two neighbour cities somewhere in Europe and somebody proposes you instead of going directly from A to B, fly from A to New York, USA and back to B. That is simply ridiculous.</p>

<p>As for the tools that may suit your needs: VisualVM and Yourkit mentioned by @Jonathan are good for looking at average situation in your program -- if you need to carefully inspect low level paths in your program <a href=""http://mchr3k.github.io/org.intrace/"" rel=""nofollow"">InTrace</a> might be a better choice. </p>
"
Zipkin,31348098,16981751,1,"2015/07/10, 21:43:33",False,"2015/07/10, 21:43:33",17932,433344,1,"<p>Zipkin is foremost intended to provide observability into a complex distributed network of services (aka Microservice Architecture).  It wasn't intended to support just a single application.  </p>

<p>So a profiler can often be a better way to go, particularly if you have an urgent issue to diagnose.</p>

<p>That said, most profilers will only provide realtime data, where Zipkin persists, allowing for analysis over large datasets.</p>

<p>If Zipkin is already in your stack, it's not a bad idea to enrich higher level Zipkin spans (ie a complete REST requests) with specific method calls as child-spans, particularly those that do I/O.  This way you can drill down within Zipkin to more quickly determine bottlenecks.  </p>

<p>Otherwise you'd have to first look at the Zipkin span for high-level bottlenecks, then separately look at other logs or run a profiler, which is inefficient.  </p>

<p>** If it's already in your stack ** </p>
"
Zipkin,54816556,54262815,1,"2019/02/21, 23:32:10",True,"2019/02/21, 23:32:10",106,3956619,3,"<p>It's hard to tell without more information. But it can be related to <strong>incompatible libraries</strong>. Can you post your dependencies?</p>

<p>In case you are using <strong>older version</strong> of okhttpclient with <strong>latest</strong> spring cloud:greenwich it can cause this issue.</p>

<p>I'm using <strong>Greenwich.RELEASE</strong> with <strong>okhttpclient:10.2.0</strong> which works without problems</p>
"
Zipkin,59579899,54262815,0,"2020/01/03, 16:02:23",False,"2020/01/03, 16:02:23",11,12647380,1,"<p>Use the below dependency Management for spring-boot to download the suitable versions for cloud version</p>

<pre><code>    &lt;dependencyManagement&gt;
    &lt;dependencies&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-dependencies&lt;/artifactId&gt;
            &lt;version&gt;${spring-cloud.version}&lt;/version&gt;
            &lt;type&gt;pom&lt;/type&gt;
            &lt;scope&gt;import&lt;/scope&gt;
        &lt;/dependency&gt;
    &lt;/dependencies&gt;
&lt;/dependencyManagement&gt;
</code></pre>

<p>I am using Java 10, cloud.version is <strong>Finchley.SR2</strong> and sprinb-boot:2.2.0 and spring-cloud-starter-openfeign :2.1.2.RELEASE. and this combination worked for me to fix the issue.</p>

<p>Acctual problem was 10.x.x feign-core  was not working only  and io.github.openfeign:feign-core:jar:9.7.0:compile was working.</p>
"
Zipkin,62180529,54262815,0,"2020/06/03, 21:51:55",False,"2020/06/03, 21:51:55",116,10783374,1,"<p>I faced this problem using java 11, springboot 2.3.0.RELEASE, and spring-cloud version Greenwich.RELEASE. Adding the following dependences saved me:</p>

<pre><code>    &lt;dependency&gt;
        &lt;groupId&gt;io.github.openfeign&lt;/groupId&gt;
        &lt;artifactId&gt;feign-okhttp&lt;/artifactId&gt;
        &lt;version&gt;10.2.0&lt;/version&gt;
    &lt;/dependency&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;io.github.openfeign&lt;/groupId&gt;
        &lt;artifactId&gt;feign-core&lt;/artifactId&gt;
        &lt;version&gt;10.2.0&lt;/version&gt;
    &lt;/dependency&gt;
</code></pre>

<p>Hope this helps someone.</p>
"
Zipkin,49450864,43025795,0,"2018/03/23, 15:33:24",False,"2018/03/23, 15:33:24",485,1287376,1,"<p>It seems to be a timing issue.</p>

<p>If we add some delay, for instance, between children spans execution like</p>

<pre><code>Thread.sleep(1);
</code></pre>

<p>In between</p>

<pre><code>Span prepare = tracer.newChild(twoPhase.context()).name(""prepare"").start();
try {                                                                
    System.out.print(""prepare"");                                     
} finally {                                                          
    prepare.finish();                                                
}                                                                    
Thread.sleep(1); // &lt;&lt;&lt;                                                                                                                                                         
Span commit = tracer.newChild(twoPhase.context()).name(""commit"").start();
try {                                                                
    System.out.print(""commit"");                                      
} finally {                                                          
    commit.finish();                                                 
}
</code></pre>

<p>Then we get to see spans:</p>

<p><a href=""https://i.stack.imgur.com/8sCjA.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/8sCjA.png"" alt=""spans""></a></p>

<p>I've faced something like this before when Zipkin dropped spans I was (mistakenly) assigning wrong timestamps to.</p>

<p><em>For reference and ease of reproduction: I've setup a <a href=""https://github.com/embs/brave-example"" rel=""nofollow noreferrer"">project</a> for reproducing this issue / ""fix"".</em></p>
"
Zipkin,41628945,41508180,0,"2017/01/13, 08:52:38",True,"2017/01/13, 08:52:38",762,1227937,5,"<p>In zipkin lingo, what you are asking about is often called ""local spans"" or ""local tracing"", basically an operation that neither originated, nor resulted in a remote call.</p>

<p>I'm not aware of anything at the syscall level, but many tracers support explicit instrumentation of function calls.</p>

<p>For example, using <a href=""https://github.com/Yelp/py_zipkin#usage-3-log-a-span-inside-an-ongoing-trace"" rel=""noreferrer"">py_zipkin</a>
<code>
@zipkin_span(service_name='my_service', span_name='some_function')
def some_function(a, b):
    return do_stuff(a, b)
</code></p>

<p>Besides explicit instrumentation like this, one could also export data to zipkin. For example, one could convert trace data that is made in another tool to <a href=""http://zipkin.io/zipkin-api/#/paths/%252Fspans/post"" rel=""noreferrer"">zipkin's json format</a>.</p>

<p>This probably doesn't answer your question, but I hope it helps.</p>
"
Zipkin,65881898,65873809,0,"2021/01/25, 11:19:25",False,"2021/01/25, 11:19:25",4007,4255107,0,"<p>The easiest way to get it working is to use the Micrometer library and configure the micrometer to send this data to the Zipkin server.</p>
<p>Enabling metrics using micrometer is very simple, you need to just add a micrometer-core and spring-cloud-starter-zipkin libraries.</p>
<p>See this tutorial for details about configuration and code <a href=""https://www.baeldung.com/tracing-services-with-zipkin"" rel=""nofollow noreferrer"">https://www.baeldung.com/tracing-services-with-zipkin</a></p>
<p>Micrometer will report consumer/producer metrics to Zipkin</p>
"
Zipkin,64096381,64094479,0,"2020/09/28, 08:27:01",True,"2020/09/28, 08:27:01",8336,1773866,2,"<p>If you search for zipkin grafana you'll get this as one of the first results <a href=""https://grafana.com/docs/grafana/latest/features/datasources/zipkin/"" rel=""nofollow noreferrer"">https://grafana.com/docs/grafana/latest/features/datasources/zipkin/</a></p>
"
Zipkin,61609752,61570149,1,"2020/05/05, 12:19:05",False,"2020/05/05, 12:19:05",2015,1398228,0,"<p>You need to reload after adding the subsystem:</p>

<pre><code>[standalone@localhost:9990 /] /extension=org.wildfly.extension.microprofile.opentracing-smallrye:add
{""outcome"" =&gt; ""success""}

[standalone@localhost:9990 /] /subsystem=microprofile-opentracing-smallrye:add
{
    ""outcome"" =&gt; ""success"",
    ""response-headers"" =&gt; {
        ""operation-requires-reload"" =&gt; true,
        ""process-state"" =&gt; ""reload-required""
    }
}

[standalone@localhost:9990 /] reload
[standalone@localhost:9990 /] /subsystem=microprofile-opentracing-smallrye/jaeger-tracer=my-tracer:add()
{""outcome"" =&gt; ""success""}
</code></pre>
"
Zipkin,61636753,61570149,6,"2020/05/06, 16:43:39",False,"2020/05/06, 16:43:39",2015,1398228,1,"<pre><code>embed-server --admin-only=true
/extension=org.wildfly.extension.microprofile.opentracing-smallrye:add()
/subsystem=microprofile-opentracing-smallrye:add()
/subsystem=microprofile-opentracing-smallrye/jaeger-tracer=my-tracer:add()
stop-embedded-server
</code></pre>

<p>This jboss-cli script should enable opentracing before starting the server properly. I'm not sure how/when you can execute that with keycloack image</p>
"
Zipkin,53209830,53208598,0,"2018/11/08, 16:31:04",False,"2018/11/08, 16:31:04",129048,1240763,1,"<blockquote>
  <p><code>Connection refused: connect</code></p>
</blockquote>

<p>Simply means that RabbitMQ is not running on <code>localhost:5672</code> (which is the default if you don't provide a host/port, or addresses, for it in your <code>application.yml</code>).</p>
"
Zipkin,52814922,52759855,2,"2018/10/15, 13:43:25",True,"2018/10/17, 09:29:03",201,7956609,2,"<p>If service 2 is getting traceId from service 1, you can take the traceId from requestHeader in your java code. Otherwise sleuth generate a new traceId in service 2.</p>

<p>To get the trace Id In java </p>

<pre><code>    @Autowired
    private Tracer tracer;
</code></pre>

<p>Just do </p>

<pre><code>    tracer.getCurrentSpan().traceIdString();
</code></pre>
"
Zipkin,59216676,52759855,0,"2019/12/06, 18:13:45",False,"2019/12/06, 18:13:45",859,4513218,1,"<p>Hello you can also get the x-b3-traceid header information from the request, I created a Util class for that -> <a href=""https://gist.github.com/walterwhites/067dd635986e564aafdb5ac559073b0f"" rel=""nofollow noreferrer"">https://gist.github.com/walterwhites/067dd635986e564aafdb5ac559073b0f</a></p>

<pre><code>public final class DebugUtils {

    private static String PURPLE = ""\033[0;35m"";  // PURPLE
    private static String RED = ""\u001B[31m"";  // RED
    private static String RESET = ""\u001B[0m"";

    public static class ZipkinDebug {

        private static String url = ""http://localhost:9411/zipkin/traces/"";

        public static void displayTraceUrl(HttpServletRequest request) {
            String traceId = request.getHeader(""x-b3-traceid"");
            System.out.println(PURPLE + ""DebugUtils:ZipkinDebug -&gt; "" + url + traceId + RESET);
        }
    }

    public static class RequestInfo {

        public static void displayAllRequestHeaders(HttpServletRequest request) {
            Enumeration&lt;String&gt; headerNames = request.getHeaderNames();
            System.out.println(RED + ""DebugUtils:RequestInfo -&gt; "" + RESET);
            headerNames.asIterator().forEachRemaining(header -&gt; {
                System.out.println(""Header Name:"" + header + ""   "" + ""Header Value:"" + request.getHeader(header));
            });
        }

        public static void displayRequestHeader(HttpServletRequest request, String headerName) {
            System.out.println(RED + ""DebugUtils:RequestInfo -&gt; Header Name:"" + headerName + ""   "" + ""Header Value:"" + request.getHeader(headerName) + RESET);
        }
    }
}
</code></pre>

<p>Then in your main class you just need to call</p>

<pre><code>ZipkinDebug.displayTraceUrl(request);
</code></pre>
"
Zipkin,52031368,52029459,0,"2018/08/27, 03:52:08",True,"2018/09/16, 13:54:14",391,6452043,3,"<p>after many searches, i found that there are a version conflicts between the dependencies.
and thanks for <em>vladimir-vagaytsev</em> </p>

<p>so, i see that <code>spring-cloud-starter-sleuth</code> imported as a different version.</p>

<p>to fix it i have added  <code>sleuth.version</code> to properties  in pom.xml like so.</p>

<pre><code>&lt;properties&gt;
        &lt;project.build.sourceEncoding&gt;UTF-8&lt;/project.build.sourceEncoding&gt;
        &lt;project.reporting.outputEncoding&gt;UTF-8&lt;/project.reporting.outputEncoding&gt;
        &lt;java.version&gt;1.8&lt;/java.version&gt;
        &lt;spring-cloud.version&gt;Finchley.SR1&lt;/spring-cloud.version&gt;
        &lt;sleuth.version&gt;2.0.1.RELEASE&lt;/sleuth.version&gt;
    &lt;/properties&gt; 
</code></pre>

<p>then in dependency management we need to specify the version like so</p>

<pre><code>&lt;dependencyManagement&gt;
    &lt;dependencies&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-dependencies&lt;/artifactId&gt;
            &lt;version&gt;${spring-cloud.version}&lt;/version&gt;
            &lt;type&gt;pom&lt;/type&gt;
            &lt;scope&gt;import&lt;/scope&gt;
        &lt;/dependency&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-starter-sleuth&lt;/artifactId&gt;
            &lt;version&gt;${sleuth.version}&lt;/version&gt;
            &lt;type&gt;pom&lt;/type&gt;
            &lt;scope&gt;import&lt;/scope&gt;
        &lt;/dependency&gt;
    &lt;/dependencies&gt;
&lt;/dependencyManagement&gt;
</code></pre>

<p>after then remove unused dependencies build and run.  </p>
"
Zipkin,52338780,52029459,0,"2018/09/14, 23:20:40",False,"2018/09/14, 23:20:40",373,1037492,-1,"<p>This class comes from zipkin-2. You can try adding this dependency.</p>

<pre><code>&lt;dependency&gt;
    &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
    &lt;artifactId&gt;spring-cloud-sleuth-zipkin2&lt;/artifactId&gt;
    &lt;version&gt;2.0.0.M3&lt;/version&gt;
&lt;/dependency&gt;
</code></pre>
"
Zipkin,51011690,50027127,0,"2018/06/24, 19:10:20",False,"2018/06/24, 22:07:28",3589,5587542,2,"<p>Hello seeing your screenshot maybe you are using a spring boot 2.x version, I had the same problem with spring boot 2.0.3 with Finchley.RELEASE.</p>

<p>I found that Zipkin custom Server are not any more supported and deprecated for this reason it is not possible to use @EnableZipkinServer in Spring Cloud code and you have the ui but not the server side configured, api endpoint and so on.</p>

<p>form the Zipkin base code:</p>

<pre><code>/**
 * @deprecated Custom servers are possible, but not supported by the community. Please use our
 * &lt;a href=""https://github.com/openzipkin/zipkin#quick-start""&gt;default server build&lt;/a&gt; first. If you
 * find something missing, please &lt;a href=""https://gitter.im/openzipkin/zipkin""&gt;gitter&lt;/a&gt; us about
 * it before making a custom server.
 *
 * &lt;p&gt;If you decide to make a custom server, you accept responsibility for troubleshooting your
 * build or configuration problems, even if such problems are a reaction to a change made by the
 * OpenZipkin maintainers. In other words, custom servers are possible, but not supported.
 */
@Target(ElementType.TYPE)
@Retention(RetentionPolicy.RUNTIME)
@Documented
@Import(InternalZipkinConfiguration.class)
@Deprecated
public @interface EnableZipkinServer {

}
</code></pre>

<p>the code is available on <a href=""https://github.com/openzipkin/zipkin/blob/master/zipkin-server/src/main/java/zipkin/server/EnableZipkinServer.java"" rel=""nofollow noreferrer"">official repo of Zipkin</a>
I solve the my problem using the official docker image with a compose</p>

<pre><code>version: '3.1'

services:
  rabbitmq:
    image: rabbitmq:3-management
    restart: always
    ports:
      - 5672:5672
      - 15671:15671
      - 15672:15672
    networks:
      - messaging

  zipkin-server:
    image: openzipkin/zipkin
    ports:
      - 9065:9411
    environment:
      - zipkin.collector.rabbitmq.uri=amqp://guest:guest@rabbitmq:5672
    networks:
      - messaging

networks:
  messaging:
    driver: bridge
</code></pre>

<p>How you can see i use the streaming version. it for me work</p>

<p>I hope that is can help you</p>
"
Zipkin,54355078,50027127,0,"2019/01/24, 22:47:42",False,"2019/01/24, 22:47:42",21,9286335,0,"<p>try with this:</p>

<pre><code>&lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-starter-sleuth&lt;/artifactId&gt;
        &lt;/dependency&gt;
        &lt;dependency&gt;
          &lt;groupId&gt;io.zipkin.java&lt;/groupId&gt;
          &lt;artifactId&gt;zipkin-server&lt;/artifactId&gt;
          &lt;version&gt;2.12.0&lt;/version&gt;
        &lt;/dependency&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;io.zipkin.java&lt;/groupId&gt;
            &lt;artifactId&gt;zipkin-autoconfigure-ui&lt;/artifactId&gt;
            &lt;scope&gt;runtime&lt;/scope&gt;
            &lt;version&gt;2.12.0&lt;/version&gt;
        &lt;/dependency&gt;
</code></pre>
"
Zipkin,50877783,49676752,0,"2018/06/15, 17:39:40",False,"2018/06/15, 17:39:40",140,7980867,0,"<p>I believe you should be able to as long as you use the fully qualified domain name. For instance, <code>zipkin.mynamespace.svc.cluster.local</code>.</p>
"
Zipkin,49182914,49182626,0,"2018/03/08, 23:38:09",False,"2018/03/08, 23:38:09",9818,1490322,6,"<p>Ok we found the problem and also a work around.</p>

<p>It looks like all the documentation out there is wrong, at least for the version of Spring Cloud Sleuth we are using.  The correct property is not <code>spring.sleuth.sampler.percentage</code>.  The correct property is <code>spring.sleuth.sampler.probability</code></p>

<p>And here is a workaround we found right before noticing that the property was wrong.</p>

<pre><code>@Bean
public Sampler alwaysSampler() {
    return Sampler.ALWAYS_SAMPLE;
}
</code></pre>

<p>Here are some official documentation from Spring Cloud that contain the wrong property.</p>

<p><a href=""https://cloud.spring.io/spring-cloud-static/spring-cloud-sleuth/2.0.0.M5/single/spring-cloud-sleuth.html"" rel=""noreferrer"">https://cloud.spring.io/spring-cloud-static/spring-cloud-sleuth/2.0.0.M5/single/spring-cloud-sleuth.html</a></p>

<p><a href=""https://cloud.spring.io/spring-cloud-sleuth/single/spring-cloud-sleuth.html"" rel=""noreferrer"">https://cloud.spring.io/spring-cloud-sleuth/single/spring-cloud-sleuth.html</a></p>

<p>Here is the source code that is being used and it is using <code>probability</code> not <code>percentage</code>.</p>

<p><a href=""https://github.com/spring-cloud/spring-cloud-sleuth/blob/master/spring-cloud-sleuth-core/src/main/java/org/springframework/cloud/sleuth/sampler/SamplerProperties.java"" rel=""noreferrer"">https://github.com/spring-cloud/spring-cloud-sleuth/blob/master/spring-cloud-sleuth-core/src/main/java/org/springframework/cloud/sleuth/sampler/SamplerProperties.java</a></p>
"
Zipkin,47777632,47764295,0,"2017/12/12, 18:47:54",True,"2017/12/12, 18:47:54",81,2232476,1,"<p>Creating custom zipkin servers is an unsupported configuration, but if you must all of the configuration options are documented in the project readme: <a href=""https://github.com/openzipkin/zipkin/blob/master/zipkin-server/README.md"" rel=""nofollow noreferrer"">https://github.com/openzipkin/zipkin/blob/master/zipkin-server/README.md</a></p>
"
Zipkin,50200855,47764295,0,"2018/05/06, 17:35:24",False,"2018/05/06, 17:35:24",69,2629308,1,"<p>For the dependencies part, the most important one is <strong>zipkin-autoconfigure-storage-elasticsearch-http</strong>, here's an full maven pom.xml example:</p>

<pre><code>&lt;?xml version=""1.0""?&gt;
&lt;project
xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/xsd/maven-4.0.0.xsd""
xmlns=""http://maven.apache.org/POM/4.0.0""
xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""&gt;
&lt;modelVersion&gt;4.0.0&lt;/modelVersion&gt;

&lt;groupId&gt;com.example&lt;/groupId&gt;
&lt;artifactId&gt;zipkin-server&lt;/artifactId&gt;
&lt;version&gt;1.0.0-SNAPSHOT&lt;/version&gt;
&lt;name&gt;zipkin-server&lt;/name&gt;
&lt;url&gt;http://maven.apache.org&lt;/url&gt;

&lt;parent&gt;
    &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
    &lt;artifactId&gt;spring-boot-starter-parent&lt;/artifactId&gt;
    &lt;version&gt;1.5.2.RELEASE&lt;/version&gt;
    &lt;relativePath/&gt;
&lt;/parent&gt;

&lt;properties&gt;
    &lt;project.build.sourceEncoding&gt;UTF-8&lt;/project.build.sourceEncoding&gt;
    &lt;maven.compiler.target&gt;1.8&lt;/maven.compiler.target&gt;
    &lt;maven.compiler.source&gt;1.8&lt;/maven.compiler.source&gt;
    &lt;spring-cloud.version&gt;Dalston.SR1&lt;/spring-cloud.version&gt;
    &lt;zipkin.version&gt;1.23.2&lt;/zipkin.version&gt;
&lt;/properties&gt;

&lt;dependencyManagement&gt;
    &lt;dependencies&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-dependencies&lt;/artifactId&gt;
            &lt;version&gt;${spring-cloud.version}&lt;/version&gt;
            &lt;type&gt;pom&lt;/type&gt;
            &lt;scope&gt;import&lt;/scope&gt;
        &lt;/dependency&gt;
    &lt;/dependencies&gt;
&lt;/dependencyManagement&gt;
&lt;dependencies&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;io.zipkin.java&lt;/groupId&gt;
        &lt;artifactId&gt;zipkin-server&lt;/artifactId&gt;
    &lt;/dependency&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;io.zipkin.java&lt;/groupId&gt;
        &lt;artifactId&gt;zipkin-autoconfigure-ui&lt;/artifactId&gt;
    &lt;/dependency&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;io.zipkin.java&lt;/groupId&gt;
        &lt;artifactId&gt;zipkin-autoconfigure-collector-kafka10&lt;/artifactId&gt;
        &lt;version&gt;1.26.0&lt;/version&gt;
    &lt;/dependency&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
        &lt;artifactId&gt;spring-cloud-sleuth-zipkin-stream&lt;/artifactId&gt;
    &lt;/dependency&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
        &lt;artifactId&gt;spring-cloud-starter-stream-kafka&lt;/artifactId&gt;
    &lt;/dependency&gt;
    &lt;dependency&gt;
        &lt;groupId&gt;io.zipkin.java&lt;/groupId&gt;
        &lt;artifactId&gt;zipkin-autoconfigure-storage-elasticsearch-http&lt;/artifactId&gt;
        &lt;version&gt;${zipkin.version}&lt;/version&gt;
    &lt;/dependency&gt;
&lt;/dependencies&gt;

&lt;build&gt;
    &lt;plugins&gt;
        &lt;plugin&gt;
            &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
            &lt;artifactId&gt;spring-boot-maven-plugin&lt;/artifactId&gt;
        &lt;/plugin&gt;
    &lt;/plugins&gt;
&lt;/build&gt;
</code></pre>

<p></p>

<p>For the configuration part, you will need the following in you <strong>application.yml</strong>:</p>

<pre><code>zipkin:
  storage:
    type: elasticsearch
    elasticsearch:
      hosts: localhost:9200
</code></pre>
"
Zipkin,64168840,47764295,0,"2020/10/02, 11:59:59",False,"2020/10/02, 11:59:59",511,2564032,0,"<p>I configured zipkin to use ES as a data storage on top of kubernetes. If it fits your requirement feel free to download and use <a href=""https://github.com/handysofts/zipkin-on-kubernetes"" rel=""nofollow noreferrer"">https://github.com/handysofts/zipkin-on-kubernetes</a></p>
"
Zipkin,47195615,47195614,4,"2017/11/09, 08:50:24",True,"2017/11/09, 08:50:24",3909,3067542,3,"<p>I found that these traces are actually generated by <a href=""https://github.com/spring-cloud/spring-cloud-consul/blob/master/spring-cloud-consul-discovery/src/main/java/org/springframework/cloud/consul/discovery/ConsulCatalogWatch.java"" rel=""nofollow noreferrer"">https://github.com/spring-cloud/spring-cloud-consul/blob/master/spring-cloud-consul-discovery/src/main/java/org/springframework/cloud/consul/discovery/ConsulCatalogWatch.java</a> </p>

<p>And since this is a class annotated with @scheduled , this Sleuth aspect applies : </p>

<p><a href=""https://github.com/spring-cloud/spring-cloud-sleuth/blob/master/spring-cloud-sleuth-core/src/main/java/org/springframework/cloud/sleuth/instrument/scheduling/TraceSchedulingAspect.java"" rel=""nofollow noreferrer"">https://github.com/spring-cloud/spring-cloud-sleuth/blob/master/spring-cloud-sleuth-core/src/main/java/org/springframework/cloud/sleuth/instrument/scheduling/TraceSchedulingAspect.java</a></p>

<p>And therefore, the property to control the skipped regexp is not spring.sleuth.instrument.web.skipPattern , but spring.sleuth.instrument.<strong>scheduled</strong>.skip-pattern</p>
"
